CustomerID,Cluster,Segment,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
1221-GHZEP,1,Champions,10,5,65.1,5,4,3,12
9289-LBQVU,1,Champions,8,6,70.15,5,4,3,12
3458-IDMFK,2,New Passives,47,1,20.75,3,1,1,5
6933-FHBZC,3,High Risk,46,4,56.05,3,3,2,8
0221-NAUXK,2,New Passives,62,1,19.95,2,1,1,4
9770-KXGQU,1,Champions,19,7,98.6,4,5,5,14
6538-POCHL,3,High Risk,39,4,79.0,3,3,3,9
6726-NNFWD,1,Champions,1,5,89.45,5,4,4,13
3002-WQZWT,3,High Risk,43,3,74.2,3,3,3,9
4277-UDIEF,3,High Risk,48,7,81.0,3,5,4,12
1208-NBVFH,2,New Passives,52,3,49.6,3,3,2,8
4912-PIGUY,3,High Risk,71,4,84.6,1,3,4,8
2725-TTRIQ,1,Champions,0,8,84.2,5,5,4,14
3374-TTZTK,1,Champions,20,8,106.3,4,5,5,14
8990-ZXLSU,3,High Risk,63,2,69.05,2,2,3,7
2275-RBYQS,2,New Passives,71,2,45.4,1,2,2,5
4419-UJMUS,1,Champions,3,6,99.35,5,4,5,14
7794-JASDG,2,New Passives,71,3,50.75,1,3,2,6
7609-YBPXG,1,Champions,18,8,87.1,4,5,4,13
5519-TEEUH,2,New Passives,39,1,20.15,3,1,1,5
7856-GANIL,1,Champions,27,7,98.7,4,5,5,14
0804-XBFBV,2,New Passives,61,1,25.2,2,1,2,5
2676-OXPPQ,3,High Risk,66,4,55.7,2,3,2,7
3703-TTEPD,3,High Risk,51,5,65.35,3,4,3,10
2799-TSLAG,0,Loyal Basics,7,2,25.3,5,2,2,9
2208-NKVVH,0,Loyal Basics,29,2,24.25,4,2,1,7
7139-JZFVG,1,Champions,12,5,60.5,5,4,3,12
4987-GQWPO,2,New Passives,55,1,25.1,2,1,2,5
1757-TCATG,0,Loyal Basics,37,1,20.05,3,1,1,5
4776-XSKYQ,2,New Passives,60,2,30.25,2,2,2,6
8048-DSDFQ,2,New Passives,71,1,20.2,1,1,1,3
5753-QQWPW,3,High Risk,44,5,59.9,3,4,3,10
6010-DDPPW,0,Loyal Basics,2,2,25.15,5,2,2,9
6693-FRIRW,3,High Risk,54,6,101.3,2,4,5,11
6586-MYGKD,1,Champions,2,7,76.95,5,5,3,13
3173-NVMPX,3,High Risk,63,4,55.3,2,3,2,7
0248-PGHBZ,1,Champions,5,6,92.45,5,4,4,13
0623-GDISB,2,New Passives,71,3,48.45,1,3,2,6
2892-GESUL,2,New Passives,54,1,19.35,2,1,1,4
7472-EQOAV,1,Champions,1,5,86.7,5,4,4,13
2043-WVTQJ,3,High Risk,71,4,55.7,1,3,2,6
8034-RYTVV,1,Champions,17,5,84.25,4,4,4,12
3863-QSTYI,1,Champions,13,5,64.65,4,4,3,11
5044-LRQAQ,3,High Risk,65,2,69.2,2,2,3,7
1716-LSAMB,0,Loyal Basics,27,4,54.65,4,3,2,9
1333-PBMXB,0,Loyal Basics,18,2,24.75,4,2,1,7
6546-OPBBH,0,Loyal Basics,21,2,23.95,4,2,1,7
5985-BEHZK,1,Champions,0,7,105.0,5,5,5,15
9127-QRZMH,3,High Risk,28,5,59.85,4,4,3,11
5919-VCZYM,2,New Passives,70,1,20.05,1,1,1,3
9644-KVCNC,1,Champions,6,5,92.15,5,4,4,13
2137-DQMEV,0,Loyal Basics,4,4,44.8,5,3,2,10
8174-LNWMW,2,New Passives,41,1,20.9,3,1,1,5
9279-CJEOJ,3,High Risk,51,5,95.4,3,4,5,12
7964-VEXDG,3,High Risk,51,4,80.35,3,3,4,10
2404-JIBFC,1,Champions,17,8,85.1,4,5,4,13
8029-XYPWT,1,Champions,1,9,115.05,5,5,5,15
4632-PAOYU,2,New Passives,50,1,19.95,3,1,1,5
2990-OGYTD,1,Champions,5,8,86.15,5,5,4,14
6646-JPPHA,3,High Risk,58,4,78.85,2,3,3,8
7658-UYUQS,3,High Risk,51,4,86.55,3,3,4,10
7880-XSOJX,2,New Passives,68,4,42.4,1,3,2,6
4589-IUAJB,0,Loyal Basics,2,2,24.25,5,2,1,8
8746-BFOAJ,2,New Passives,51,1,20.5,3,1,1,5
8457-XIGKN,2,New Passives,52,1,19.6,3,1,1,5
6072-NUQCB,2,New Passives,50,1,20.25,3,1,1,5
8838-GPHZP,0,Loyal Basics,9,1,20.6,5,1,1,7
8750-QWZAJ,0,Loyal Basics,2,1,19.8,5,1,1,7
6918-UMQCG,3,High Risk,67,3,80.2,1,3,4,8
0675-NCDYU,1,Champions,0,9,116.4,5,5,5,15
6339-DKLMK,2,New Passives,59,2,31.65,2,2,2,6
1346-PJWTK,1,Champions,11,6,94.15,5,4,4,13
5088-QZLRL,2,New Passives,71,1,20.65,1,1,1,3
8023-QHAIO,1,Champions,16,4,76.85,4,3,3,10
4397-FRLTA,2,New Passives,68,1,20.15,1,1,1,3
3057-VJJQE,3,High Risk,37,4,55.25,3,3,2,8
2302-OUZXB,1,Champions,0,7,82.15,5,5,4,14
8133-ANHHJ,1,Champions,23,8,103.0,4,5,5,14
2270-CHBFN,1,Champions,28,7,95.1,4,5,5,14
5982-FPVQN,1,Champions,35,6,95.15,3,4,5,12
9107-UKCKY,1,Champions,11,7,79.8,5,5,4,14
4654-ULTTN,1,Champions,2,7,74.8,5,5,3,13
5546-BYZSM,0,Loyal Basics,31,1,20.45,4,1,1,6
1492-KGETH,1,Champions,2,8,78.35,5,5,3,13
4163-HFTUK,0,Loyal Basics,21,1,19.1,4,1,1,6
8215-NGSPE,0,Loyal Basics,30,1,20.0,4,1,1,6
8859-YSTWS,0,Loyal Basics,24,1,19.95,4,1,1,6
7601-DHFWZ,0,Loyal Basics,24,2,24.0,4,2,1,7
1998-VHJHK,2,New Passives,45,1,19.15,3,1,1,5
1707-HABPF,1,Champions,26,5,91.3,4,4,4,12
0487-VVUVK,2,New Passives,47,1,19.15,3,1,1,5
5063-IUOKK,2,New Passives,59,1,19.75,2,1,1,4
4508-OEBEY,1,Champions,41,7,75.5,3,5,3,11
0027-KWYKW,3,High Risk,49,4,83.75,3,3,4,10
2308-STERM,2,New Passives,70,1,19.4,1,1,1,3
5982-XMDEX,0,Loyal Basics,7,2,26.5,5,2,2,9
6051-PTVNS,0,Loyal Basics,17,1,19.15,4,1,1,6
2877-VDUER,0,Loyal Basics,37,3,40.9,3,3,2,8
9152-AMKAK,3,High Risk,66,7,80.25,2,5,4,11
9432-VOFYX,3,High Risk,55,2,70.8,2,2,3,7
8049-WJCLQ,3,High Risk,62,4,60.2,2,3,3,8
6586-PSJOX,3,High Risk,57,4,55.2,2,3,2,7
9705-ZJBCG,3,High Risk,59,4,54.15,2,3,2,7
6847-KJLTS,1,Champions,14,6,100.4,4,4,5,13
9670-BPNXF,1,Champions,27,5,62.55,4,4,3,11
3913-FCUUW,1,Champions,0,7,70.45,5,5,3,13
3301-VKTGC,1,Champions,4,5,85.5,5,4,4,13
9555-SAHUZ,3,High Risk,34,4,54.5,3,3,2,8
0816-TSPHQ,2,New Passives,70,1,20.75,1,1,1,3
9932-WBWIK,2,New Passives,61,1,20.35,2,1,1,4
4619-EVPHY,3,High Risk,52,4,91.0,3,3,4,10
5286-YHCVC,1,Champions,0,7,104.8,5,5,5,15
9115-YQHGA,0,Loyal Basics,32,3,51.1,4,3,2,9
4462-CYWMH,1,Champions,10,5,89.8,5,4,4,13
8963-MQVYN,2,New Passives,50,1,20.55,3,1,1,5
2458-EOMRE,3,High Risk,61,5,64.05,2,4,3,9
9334-GWGOW,3,High Risk,65,3,74.85,2,3,3,8
6542-LWGXJ,2,New Passives,69,1,25.0,1,1,1,3
5567-GZKQY,0,Loyal Basics,14,1,20.3,4,1,1,6
1222-LRYKO,2,New Passives,66,2,26.35,2,2,2,6
2087-QAREY,3,High Risk,50,4,54.7,3,3,2,8
4423-JWZJN,1,Champions,8,5,90.25,5,4,4,13
6490-FGZAT,2,New Passives,66,1,20.65,2,1,1,4
7452-FOLON,0,Loyal Basics,33,2,25.45,3,2,2,7
2320-TZRRH,2,New Passives,52,1,19.5,3,1,1,5
4942-VZZOM,1,Champions,8,5,66.15,5,4,3,12
7502-BNYGS,1,Champions,26,5,69.1,4,4,3,11
4291-HYEBC,2,New Passives,44,3,39.1,3,3,2,8
6147-CBCRA,2,New Passives,39,1,20.05,3,1,1,5
6047-SUHPR,3,High Risk,33,5,59.8,3,4,3,10
9752-ZNQUT,2,New Passives,71,3,48.6,1,3,2,6
1576-PFZIW,1,Champions,2,7,105.35,5,5,5,15
5666-MBJPT,0,Loyal Basics,7,2,25.1,5,2,2,9
7312-XSBAT,2,New Passives,71,3,49.75,1,3,2,6
3096-GKWEB,3,High Risk,54,5,94.75,2,4,5,11
2371-JQHZZ,3,High Risk,48,5,93.0,3,4,4,11
0674-GCDXG,1,Champions,9,7,71.9,5,5,3,13
1121-QSIVB,1,Champions,28,6,77.55,4,4,3,11
4396-KLSEH,2,New Passives,68,1,19.85,1,1,1,3
2824-MYYBN,3,High Risk,35,5,95.25,3,4,5,12
6345-HOVES,0,Loyal Basics,38,1,25.05,3,1,1,5
8318-LCNBW,3,High Risk,37,5,53.15,3,4,2,9
6469-QJKZW,2,New Passives,68,1,20.15,1,1,1,3
0147-ESWWR,1,Champions,33,6,101.25,3,4,5,12
1217-VASWC,1,Champions,29,6,100.55,4,4,5,13
4537-DKTAL,2,New Passives,70,2,45.55,1,2,2,5
6370-ZVHDV,0,Loyal Basics,11,2,25.3,5,2,2,9
5915-DGNVC,1,Champions,23,7,71.8,4,5,3,12
6260-XLACS,2,New Passives,68,1,19.7,1,1,1,3
3566-CAAYU,0,Loyal Basics,8,5,49.85,5,4,2,11
4983-CCWMC,3,High Risk,69,2,69.6,1,2,3,6
9103-CXVOK,2,New Passives,71,1,19.75,1,1,1,3
2896-TBNBE,3,High Risk,32,4,80.8,4,3,4,11
2522-WLNSF,3,High Risk,38,5,64.2,3,4,3,10
3841-CONLJ,2,New Passives,71,2,35.0,1,2,2,5
4475-NVTLU,0,Loyal Basics,27,1,19.2,4,1,1,6
9386-LDCZR,1,Champions,29,6,90.65,4,4,4,12
9585-KKMFD,0,Loyal Basics,31,1,20.0,4,1,1,6
5399-ZIMKF,3,High Risk,67,3,74.65,1,3,3,7
0336-KXKFK,1,Champions,0,6,61.2,5,4,3,12
5619-XZZKR,2,New Passives,68,1,19.95,1,1,1,3
3948-FVVRP,3,High Risk,63,4,54.8,2,3,2,7
5327-XOKKY,1,Champions,0,6,73.45,5,4,3,12
0983-TATYJ,0,Loyal Basics,39,3,51.45,3,3,2,8
1813-JYWTO,1,Champions,0,4,80.45,5,3,4,12
6719-OXYBR,3,High Risk,57,4,85.3,2,3,4,9
3312-ZWLGF,3,High Risk,43,4,79.3,3,3,4,10
6476-YHMGA,3,High Risk,57,7,76.5,2,5,3,10
0795-XCCTE,0,Loyal Basics,0,2,25.4,5,2,2,9
0168-XZKBB,3,High Risk,53,4,86.85,2,3,4,9
3785-NRHYR,2,New Passives,71,1,19.65,1,1,1,3
7072-MBHEV,3,High Risk,61,4,78.1,2,3,3,8
5602-BVFMK,2,New Passives,60,1,19.3,2,1,1,4
6297-NOOPG,1,Champions,2,8,110.5,5,5,5,15
8204-TIFGJ,2,New Passives,49,1,20.3,3,1,1,5
8050-DVOJX,1,Champions,23,8,81.35,4,5,4,13
8903-XEBGX,3,High Risk,70,3,55.3,1,3,2,6
8169-SAEJD,1,Champions,3,5,56.55,5,4,2,11
1089-XZWHH,2,New Passives,48,1,19.7,3,1,1,5
2325-WINES,1,Champions,40,7,104.05,3,5,5,13
6064-ZATLR,3,High Risk,45,4,52.85,3,3,2,8
7824-PANSQ,1,Champions,14,4,80.65,4,3,4,11
9648-BCHKM,2,New Passives,54,2,24.65,2,2,1,5
2888-ADFAO,0,Loyal Basics,25,1,21.3,4,1,1,6
8707-HOEDG,1,Champions,2,8,110.2,5,5,5,15
4072-IPYLT,0,Loyal Basics,36,3,51.05,3,3,2,8
7167-PCEYD,0,Loyal Basics,5,1,19.8,5,1,1,7
4936-YPJNK,2,New Passives,62,1,19.9,2,1,1,4
1580-BMCMR,3,High Risk,53,4,87.3,2,3,4,9
4817-KEQSP,0,Loyal Basics,1,1,19.85,5,1,1,7
6408-WHTEF,1,Champions,0,9,89.4,5,5,4,14
9251-AWQGT,0,Loyal Basics,24,1,20.0,4,1,1,6
8749-CLJXC,2,New Passives,71,1,20.05,1,1,1,3
7989-VCQOH,3,High Risk,54,7,83.25,2,5,4,11
4199-QHJNM,1,Champions,5,7,102.9,5,5,5,15
8882-TLVRW,0,Loyal Basics,3,4,39.1,5,3,2,10
5135-GRQJV,1,Champions,0,9,114.5,5,5,5,15
2384-OVPSA,0,Loyal Basics,34,1,20.2,3,1,1,5
1371-WEPDS,0,Loyal Basics,32,3,55.8,4,3,2,9
3580-GICBM,0,Loyal Basics,11,2,24.2,5,2,1,8
9730-DRTMJ,3,High Risk,40,6,72.8,3,4,3,10
4686-UXDML,3,High Risk,51,6,99.85,3,4,5,12
3349-ANQNH,1,Champions,13,6,99.5,4,5,5,14
0932-YIXYU,0,Loyal Basics,25,1,20.25,4,1,1,6
7480-SPLEF,0,Loyal Basics,3,2,26.0,5,2,2,9
7636-XUHWW,2,New Passives,70,1,19.9,1,1,1,3
1431-CYWMH,2,New Passives,50,1,19.05,3,1,1,5
5937-EORGB,3,High Risk,57,6,96.5,2,5,5,12
6349-JDHQP,0,Loyal Basics,19,1,19.85,4,1,1,6
5539-HIVAK,2,New Passives,44,2,25.7,3,2,2,7
5847-MXBEO,2,New Passives,50,1,20.3,3,1,1,5
4583-PARNH,3,High Risk,56,5,91.55,2,4,4,10
1116-FRYVH,0,Loyal Basics,24,4,39.4,4,3,2,9
1421-HCERK,1,Champions,42,8,105.7,3,5,5,13
9633-XQABV,3,High Risk,69,2,70.25,1,2,3,6
0716-BQNDX,1,Champions,15,6,93.75,4,5,4,13
1183-CANVH,3,High Risk,49,4,60.0,3,3,3,9
1972-XMUWV,0,Loyal Basics,7,4,59.8,5,3,3,11
8679-LZBMD,3,High Risk,28,4,90.65,4,3,4,11
3407-JMJQQ,1,Champions,1,8,109.0,5,5,5,15
6252-DFGTK,1,Champions,35,6,68.1,3,5,3,11
1539-LNKHM,2,New Passives,60,1,20.4,2,1,1,4
8645-KOMJQ,1,Champions,3,8,81.95,5,5,4,14
0289-IVARM,3,High Risk,37,5,60.55,3,4,3,10
9761-XUJWD,3,High Risk,67,5,65.6,1,4,3,8
4057-FKCZK,1,Champions,14,4,82.5,4,3,4,11
4291-TPNFG,1,Champions,0,8,82.3,5,5,4,14
6087-YPWHO,1,Champions,0,7,68.15,5,5,3,13
3090-QFUVD,2,New Passives,71,1,20.3,1,1,1,3
1722-LDZJS,0,Loyal Basics,19,1,20.2,4,1,1,6
1818-ESQMW,3,High Risk,45,5,89.2,3,4,4,11
7401-RUBNK,3,High Risk,54,3,74.8,2,3,3,8
0506-YLVKJ,0,Loyal Basics,26,1,20.2,4,1,1,6
8661-BOYNW,1,Champions,0,8,84.4,5,5,4,14
4815-GBTCD,2,New Passives,68,1,25.15,1,1,2,4
2805-AUFQN,2,New Passives,47,1,19.8,3,1,1,5
0980-PVMRC,0,Loyal Basics,32,4,50.85,4,3,2,9
7233-DRTRF,1,Champions,9,7,102.4,5,5,5,15
3873-NFTGI,3,High Risk,58,4,55.5,2,3,2,7
1162-ECVII,1,Champions,0,8,109.75,5,5,5,15
7048-GXDAY,1,Champions,33,7,106.4,3,5,5,13
8571-ZCMCX,1,Champions,25,6,60.0,4,5,3,12
1169-WCVAK,3,High Risk,53,6,88.8,2,5,4,11
7129-CAKJW,3,High Risk,55,4,80.05,2,3,4,9
8695-ARGXZ,3,High Risk,38,3,75.55,3,3,3,9
3570-YUEKJ,0,Loyal Basics,30,3,49.55,4,3,2,9
1555-HAPSU,0,Loyal Basics,1,2,23.9,5,2,1,8
1697-NVVGY,3,High Risk,53,5,66.4,2,4,3,9
8464-EETCQ,0,Loyal Basics,15,1,18.8,4,1,1,6
2419-FSORS,1,Champions,0,8,108.4,5,5,5,15
8132-YPVBX,3,High Risk,66,4,85.95,2,3,4,9
6754-LZUKA,1,Champions,11,7,80.9,5,5,4,14
8099-MZPUJ,1,Champions,24,9,111.8,4,5,5,14
0787-LHDYT,2,New Passives,56,1,20.6,2,1,1,4
0374-IOEGQ,2,New Passives,69,2,44.6,1,2,2,5
3197-NNYNB,1,Champions,7,7,105.1,5,5,5,15
3396-DKDEL,1,Champions,2,9,115.15,5,5,5,15
1752-OZXFY,0,Loyal Basics,12,4,59.8,5,3,3,11
9066-QRSDU,0,Loyal Basics,3,2,26.3,5,2,2,9
9112-WSNPU,3,High Risk,37,2,70.55,3,2,3,8
9867-NNXLC,2,New Passives,50,1,20.05,3,1,1,5
5321-NTRKC,1,Champions,6,7,79.85,5,5,4,14
3161-GETRM,3,High Risk,38,5,90.05,3,4,4,11
0402-OAMEN,0,Loyal Basics,0,2,24.45,5,2,1,8
6933-VLYFX,3,High Risk,41,6,59.95,3,5,3,11
6754-WKSHP,2,New Passives,42,2,25.35,3,2,2,7
4976-LNFVV,2,New Passives,53,3,34.3,2,3,2,7
5055-MGMGF,1,Champions,7,7,105.05,5,5,5,15
4641-FROLU,2,New Passives,42,1,19.3,3,1,1,5
2862-JVEOY,2,New Passives,66,1,19.15,2,1,1,4
2969-QWUBZ,3,High Risk,70,4,51.4,1,3,2,6
9822-BIIGN,1,Champions,19,6,71.85,4,5,3,12
2077-MPJQO,3,High Risk,65,3,75.4,2,3,3,8
1534-OULXE,0,Loyal Basics,11,3,49.7,5,3,2,10
2971-SGAFL,3,High Risk,59,7,78.75,2,5,3,10
1480-IVEVR,3,High Risk,37,4,81.6,3,3,4,10
2905-KFQUV,3,High Risk,70,2,70.4,1,2,3,6
3370-HXOPH,3,High Risk,69,3,76.1,1,3,3,7
9391-YZEJW,1,Champions,10,5,94.0,5,4,4,13
9958-MEKUC,1,Champions,0,8,103.95,5,5,5,15
0281-CNTZX,0,Loyal Basics,9,1,19.95,5,1,1,7
4118-CEVPF,1,Champions,37,9,110.8,3,5,5,13
9114-VEPUF,1,Champions,10,6,96.1,5,5,5,15
7876-BEUTG,2,New Passives,57,3,48.8,2,3,2,7
2338-BQEZT,0,Loyal Basics,17,3,50.55,4,3,2,9
9873-MNDKV,2,New Passives,61,2,44.65,2,2,2,6
8241-JUIQO,0,Loyal Basics,11,1,19.45,5,1,1,7
2194-IIQOF,1,Champions,1,9,89.3,5,5,4,14
9631-RXVJM,0,Loyal Basics,37,1,19.25,3,1,1,5
9584-EXCDZ,3,High Risk,55,2,70.5,2,2,3,7
5093-FEGLU,0,Loyal Basics,25,1,19.65,4,1,1,6
2621-UDNLU,2,New Passives,69,1,20.85,1,1,1,3
7526-IVLYU,2,New Passives,69,1,19.65,1,1,1,3
9402-CXWPL,1,Champions,2,6,98.9,5,5,5,15
2428-HYUNX,0,Loyal Basics,28,1,19.35,4,1,1,6
9214-EKVXR,2,New Passives,71,2,44.0,1,2,2,5
3410-MHHUM,1,Champions,28,6,94.4,4,5,5,14
2122-YWVYA,3,High Risk,54,3,75.4,2,3,3,8
2296-DKZFP,1,Champions,7,6,71.0,5,5,3,13
8909-BOLNL,2,New Passives,69,1,21.2,1,1,1,3
6603-YRDCJ,3,High Risk,39,5,61.05,3,4,3,10
3229-USWAR,1,Champions,38,7,79.95,3,5,4,12
2138-VFAPZ,2,New Passives,58,1,19.7,2,1,1,4
6131-JLWZM,2,New Passives,59,1,20.3,2,1,1,4
0269-XFESX,2,New Passives,49,2,24.35,3,2,1,6
1709-EJDOX,0,Loyal Basics,25,1,19.75,4,1,1,6
4316-XCSLJ,2,New Passives,55,3,50.3,2,3,2,7
9693-XMUOB,0,Loyal Basics,13,4,50.25,4,3,2,9
0383-CLDDA,1,Champions,3,8,85.35,5,5,4,14
2709-UQGNP,2,New Passives,62,3,51.65,2,3,2,7
3549-ZTMNH,2,New Passives,60,2,24.0,2,2,1,5
8033-ATFAS,3,High Risk,33,4,59.85,3,3,3,9
1635-NZATJ,0,Loyal Basics,1,2,25.45,5,2,2,9
0562-HKHML,0,Loyal Basics,1,2,23.9,5,2,1,8
8277-RVRSV,0,Loyal Basics,39,2,24.15,3,2,1,6
9943-VSZUV,0,Loyal Basics,5,3,75.7,5,3,3,11
7054-ENNGU,2,New Passives,63,3,50.85,2,3,2,7
1455-HFBXA,1,Champions,20,6,91.6,4,5,4,13
1628-BIZYP,3,High Risk,71,4,85.0,1,3,4,8
0082-LDZUE,2,New Passives,71,2,44.3,1,2,2,5
5343-SGUBI,1,Champions,20,4,80.2,4,3,4,11
0856-NAOES,3,High Risk,66,4,60.9,2,3,3,8
1976-AZZPJ,2,New Passives,65,3,34.2,2,3,2,7
6156-UZDLF,3,High Risk,46,5,87.15,3,4,4,11
3099-OONVS,3,High Risk,47,4,54.3,3,3,2,8
9500-WBGRP,0,Loyal Basics,3,1,19.1,5,1,1,7
5183-KLYEM,1,Champions,0,9,112.75,5,5,5,15
5144-PQCDZ,2,New Passives,68,1,19.95,1,1,1,3
8514-VZHEB,0,Loyal Basics,13,1,19.5,4,1,1,6
6625-IUTTT,1,Champions,5,5,65.55,5,4,3,12
9355-NPPFS,3,High Risk,46,3,78.8,3,3,3,9
0068-FIGTF,3,High Risk,45,7,78.2,3,5,3,11
5965-GGPRW,1,Champions,0,7,105.25,5,5,5,15
8035-PWSEV,3,High Risk,66,5,89.25,2,4,4,10
2236-HILPA,0,Loyal Basics,10,1,20.65,5,1,1,7
1840-BIUOG,3,High Risk,52,6,68.7,3,5,3,11
1356-MKYSK,3,High Risk,66,7,78.65,2,5,3,10
6080-LNESI,0,Loyal Basics,21,2,24.75,4,2,1,7
1830-IPXVJ,0,Loyal Basics,11,1,19.75,5,1,1,7
5828-DWPIL,1,Champions,10,6,89.1,5,5,4,14
8398-TBIYD,1,Champions,0,5,84.7,5,4,4,13
2931-FSOHN,3,High Risk,59,4,59.9,2,3,3,8
9418-RUKPH,0,Loyal Basics,34,1,19.95,3,1,1,5
9971-ZWPBF,1,Champions,38,8,108.9,3,5,5,13
4712-AUQZO,2,New Passives,54,3,33.6,2,3,2,7
9711-FJTBX,1,Champions,16,5,85.85,4,4,4,12
2908-ZTPNF,0,Loyal Basics,36,3,34.85,3,3,2,8
8421-WZOOW,1,Champions,15,6,95.3,4,5,5,14
1414-YADCW,1,Champions,2,5,84.6,5,4,4,13
8756-RDDLT,0,Loyal Basics,4,4,44.95,5,3,2,10
2862-PFNIK,2,New Passives,71,1,24.7,1,1,1,3
5816-QVHRX,1,Champions,35,6,100.3,3,5,5,13
4430-YHXGG,2,New Passives,68,2,25.45,1,2,2,5
6888-SBYAI,2,New Passives,71,3,50.7,1,3,2,6
7395-XWZOY,3,High Risk,52,6,55.0,3,5,2,10
7169-YWAMK,1,Champions,0,6,68.4,5,5,3,13
6859-RKMZJ,3,High Risk,61,3,55.05,2,3,2,7
2729-VNVAP,2,New Passives,39,1,19.8,3,1,1,5
2957-JIRMN,1,Champions,10,4,84.45,5,3,4,12
2049-BAFNW,2,New Passives,71,3,35.9,1,3,2,6
3842-QTGDL,3,High Risk,56,4,80.75,2,3,4,9
7163-OCEQI,3,High Risk,50,7,78.65,3,5,3,11
9782-LGXMC,1,Champions,23,5,61.75,4,4,3,11
5975-BAICR,3,High Risk,36,5,63.7,3,4,3,10
4673-KKSLS,3,High Risk,41,5,87.6,3,4,4,11
4853-OITSN,3,High Risk,67,5,89.15,1,4,4,9
9800-OUIGR,0,Loyal Basics,6,1,20.0,5,1,1,7
2324-EFHVG,1,Champions,8,7,104.4,5,5,5,15
7094-MSZAO,2,New Passives,62,1,20.05,2,1,1,4
6907-CQGPN,2,New Passives,43,3,34.3,3,3,2,8
0780-XNZFN,0,Loyal Basics,15,1,20.65,4,1,1,6
0239-OXEXL,1,Champions,26,5,84.25,4,4,4,12
2675-IJRGJ,0,Loyal Basics,19,1,19.65,4,1,1,6
7049-GKVZY,3,High Risk,55,7,79.85,2,5,4,11
8577-QSOCG,0,Loyal Basics,34,1,20.2,3,1,1,5
3721-CNZHX,2,New Passives,57,1,19.8,2,1,1,4
0212-ISBBF,3,High Risk,50,4,50.35,3,3,2,8
3585-YNADK,1,Champions,15,7,74.6,4,5,3,12
5271-DBYSJ,3,High Risk,61,3,79.15,2,3,4,9
1099-GODLO,2,New Passives,71,1,20.35,1,1,1,3
6828-HMKWP,2,New Passives,60,1,21.05,2,1,1,4
1472-TNCWL,3,High Risk,36,5,94.7,3,4,5,12
2080-GKCWQ,3,High Risk,70,3,74.95,1,3,3,7
2193-SFWQW,1,Champions,0,8,111.95,5,5,5,15
5656-JAMLX,0,Loyal Basics,10,1,19.85,5,1,1,7
3462-BJQQA,3,High Risk,66,5,89.75,2,4,4,10
0442-TDYUO,0,Loyal Basics,24,1,20.05,4,1,1,6
6733-LRIZX,1,Champions,37,8,108.95,3,5,5,13
9503-XJUME,0,Loyal Basics,20,1,19.65,4,1,1,6
4367-NHWMM,2,New Passives,71,1,24.9,1,1,1,3
3779-OSWCF,1,Champions,1,9,93.2,5,5,4,14
6736-DHUQI,1,Champions,5,5,84.8,5,4,4,13
3915-ODIYG,1,Champions,12,6,71.75,5,5,3,13
1360-RCYRT,2,New Passives,49,2,30.35,3,2,2,7
2724-FJDYW,3,High Risk,33,5,54.85,3,4,2,9
4451-RWASJ,2,New Passives,57,1,19.5,2,1,1,4
3460-TJBWI,2,New Passives,48,2,24.2,3,2,1,6
5917-HBSDW,0,Loyal Basics,35,1,19.35,3,1,1,5
5671-UUNXD,1,Champions,22,6,100.65,4,5,5,14
0956-ACVZC,1,Champions,18,5,94.1,4,4,4,12
2325-NBPZG,3,High Risk,69,3,74.55,1,3,3,7
4482-FTFFX,3,High Risk,67,4,56.15,1,3,2,6
8859-DZTGQ,2,New Passives,39,1,20.35,3,1,1,5
0440-MOGPM,1,Champions,31,7,80.55,4,5,4,13
0020-JDNXP,3,High Risk,38,6,61.25,3,5,3,11
3752-CQSJI,2,New Passives,59,1,20.45,2,1,1,4
5025-GOOKI,2,New Passives,52,1,18.9,3,1,1,5
4698-KVLLG,0,Loyal Basics,21,1,19.6,4,1,1,6
2887-JPYLU,0,Loyal Basics,31,2,45.2,4,2,2,8
4770-QAZXN,2,New Passives,59,1,19.45,2,1,1,4
4896-CPRPF,0,Loyal Basics,37,2,25.45,3,2,2,7
9714-EDSUC,3,High Risk,68,6,94.9,1,5,5,11
0282-NVSJS,2,New Passives,60,2,29.3,2,2,2,6
7353-YOWFP,2,New Passives,65,1,20.25,2,1,1,4
8008-ESFLK,1,Champions,19,8,110.5,4,5,5,14
7537-CBQUZ,1,Champions,9,8,109.4,5,5,5,15
0401-WDBXM,1,Champions,0,7,105.55,5,5,5,15
3363-EWLGO,2,New Passives,67,1,19.95,1,1,1,3
4750-UKWJK,0,Loyal Basics,35,1,19.6,3,1,1,5
1689-YQBYY,3,High Risk,60,3,76.6,2,3,3,8
4487-ZYJZK,0,Loyal Basics,34,1,19.6,3,1,1,5
2959-FENLU,3,High Risk,63,4,85.3,2,3,4,9
0708-LGSMF,3,High Risk,59,5,65.85,2,4,3,9
7634-HLQJR,0,Loyal Basics,25,1,20.05,4,1,1,6
0487-RPVUM,1,Champions,11,7,99.4,5,5,5,15
4079-ULGFR,2,New Passives,56,1,20.0,2,1,1,4
2516-XSJKX,1,Champions,31,7,78.45,4,5,3,12
0057-QBUQH,0,Loyal Basics,29,2,25.1,4,2,2,8
6599-SFQVE,3,High Risk,66,3,55.0,2,3,2,7
8331-ZXFOE,1,Champions,14,7,71.1,4,5,3,12
4003-FUSHP,3,High Risk,53,4,61.55,2,3,3,8
