CustomerID,Tenure Months,Monthly Charges,Total Charges,Contract,Payment Method,Internet Service,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,City,State,tenure_group,revenue_band,service_count,customer_value,risk_segment,Segment,RFM_Score,R_Score,F_Score,M_Score,Churn Theme,Sentiment_Score,Sentiment_Label
6586-PSJOX,15,55.2,864.55,One year,Credit card (automatic),DSL,No,0,73,3608,,Earlimart,California,Mid,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
9705-ZJBCG,13,54.15,701.05,One year,Bank transfer (automatic),DSL,No,0,43,4977,,Frazier Park,California,Mid,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
6847-KJLTS,58,100.4,5749.8,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,64,4005,,Frazier Park,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Not Churned,0.0,N/A
9670-BPNXF,45,62.55,2796.45,One year,Credit card (automatic),DSL,No,0,80,2935,,Glennville,California,Loyal,Medium,5,Standard,Low Risk,Champions,11,4,4,3,Not Churned,0.0,N/A
3913-FCUUW,72,70.45,5165.7,Two year,Bank transfer (automatic),DSL,No,0,48,4463,,Hanford,California,Champion,High,7,Standard,Low Risk,Champions,13,5,5,3,Not Churned,0.0,N/A
3301-VKTGC,68,85.5,5696.6,One year,Bank transfer (automatic),Fiber optic,No,0,48,4380,,Huron,California,Champion,Premium,5,High Value,Low Risk,Champions,13,5,4,4,Not Churned,0.0,N/A
9555-SAHUZ,38,54.5,2076.05,Month-to-month,Electronic check,DSL,No,0,23,5499,,Kernville,California,Loyal,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
0816-TSPHQ,2,20.75,44.2,Month-to-month,Mailed check,No,No,0,79,3976,,Kettleman City,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
9932-WBWIK,11,20.35,215.25,Month-to-month,Mailed check,No,No,0,46,5597,,Lake Isabella,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
4619-EVPHY,20,91.0,1859.5,One year,Bank transfer (automatic),Fiber optic,No,0,57,3748,,Lamont,California,Mid,Premium,4,Standard,Low Risk,High Risk,10,3,3,4,Not Churned,0.0,N/A
5286-YHCVC,72,104.8,7470.1,Two year,Bank transfer (automatic),Fiber optic,No,0,21,4165,,Laton,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
9115-YQHGA,40,51.1,2092.9,Month-to-month,Electronic check,DSL,No,0,67,3355,,Lemoore,California,Loyal,Medium,3,Standard,Low Risk,Loyal Basics,9,4,3,2,Not Churned,0.0,N/A
4462-CYWMH,62,89.8,5629.55,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,67,4981,,Lindsay,California,Champion,Premium,5,High Value,Low Risk,Champions,13,5,4,4,Not Churned,0.0,N/A
8963-MQVYN,22,20.55,469.85,Month-to-month,Electronic check,No,No,0,44,3169,,Lost Hills,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
2458-EOMRE,11,64.05,733.95,Month-to-month,Bank transfer (automatic),DSL,No,0,24,4171,,Mc Farland,California,New,Medium,5,Standard,Low Risk,High Risk,9,2,4,3,Not Churned,0.0,N/A
9334-GWGOW,7,74.85,485.25,Month-to-month,Electronic check,Fiber optic,No,0,44,2259,,Mc Kittrick,California,New,High,3,Standard,Low Risk,High Risk,8,2,3,3,Not Churned,0.0,N/A
6542-LWGXJ,3,25.0,78.25,Month-to-month,Mailed check,DSL,No,0,70,2730,,Pixley,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
5567-GZKQY,58,20.3,1131.5,Two year,Credit card (automatic),No,No,0,20,4335,,Porterville,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
1222-LRYKO,6,26.35,184.05,Month-to-month,Mailed check,No,No,0,22,2189,,Posey,California,New,Low,2,Standard,Low Risk,New Passives,6,2,2,2,Not Churned,0.0,N/A
2087-QAREY,22,54.7,1178.75,Month-to-month,Mailed check,DSL,No,0,53,5722,,Sequoia National Park,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
4423-JWZJN,64,90.25,5629.15,One year,Credit card (automatic),Fiber optic,No,0,53,4799,,Springville,California,Champion,Premium,5,High Value,Low Risk,Champions,13,5,4,4,Not Churned,0.0,N/A
6490-FGZAT,6,20.65,109.3,Month-to-month,Mailed check,No,No,0,79,3266,,Strathmore,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
7452-FOLON,39,25.45,958.45,One year,Bank transfer (automatic),No,No,0,53,5986,,Terra Bella,California,Loyal,Low,2,Standard,Low Risk,Loyal Basics,7,3,2,2,Not Churned,0.0,N/A
2320-TZRRH,20,19.5,403.15,One year,Mailed check,No,No,0,59,4700,,Three Rivers,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
4942-VZZOM,64,66.15,4392.5,One year,Credit card (automatic),DSL,No,0,25,4703,,Tupman,California,Champion,High,5,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
7502-BNYGS,46,69.1,3168,Month-to-month,Credit card (automatic),DSL,No,0,53,2333,,Wasco,California,Loyal,High,5,Standard,Low Risk,Champions,11,4,4,3,Not Churned,0.0,N/A
4291-HYEBC,28,39.1,1096.6,One year,Electronic check,DSL,No,0,59,2305,,Weldon,California,Mid,Medium,3,Standard,Low Risk,New Passives,8,3,3,2,Not Churned,0.0,N/A
6147-CBCRA,33,20.05,669.45,Month-to-month,Mailed check,No,No,0,22,5759,,Wofford Heights,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
6047-SUHPR,39,59.8,2343.85,One year,Electronic check,DSL,No,0,58,3093,,Woodlake,California,Loyal,Medium,5,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
9752-ZNQUT,1,48.6,48.6,Month-to-month,Electronic check,DSL,No,0,24,3704,,Visalia,California,New,Medium,3,Standard,Low Risk,New Passives,6,1,3,2,Not Churned,0.0,N/A
1576-PFZIW,70,105.35,7511.9,Two year,Credit card (automatic),Fiber optic,No,0,34,5866,,Bakersfield,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
5666-MBJPT,65,25.1,1725,Two year,Bank transfer (automatic),No,No,0,46,5449,,Bakersfield,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,9,5,2,2,Not Churned,0.0,N/A
7312-XSBAT,1,49.75,49.75,Month-to-month,Electronic check,DSL,No,0,79,2908,,Bakersfield,California,New,Medium,3,Standard,Low Risk,New Passives,6,1,3,2,Not Churned,0.0,N/A
3096-GKWEB,18,94.75,1691.9,Month-to-month,Electronic check,Fiber optic,No,0,40,4477,,Bakersfield,California,Mid,Premium,5,Standard,Low Risk,High Risk,11,2,4,5,Not Churned,0.0,N/A
2371-JQHZZ,24,93.0,2248.05,Month-to-month,Electronic check,Fiber optic,No,0,29,5886,,Bakersfield,California,Mid,Premium,5,Standard,Low Risk,High Risk,11,3,4,4,Not Churned,0.0,N/A
0674-GCDXG,63,71.9,4479.2,Two year,Bank transfer (automatic),DSL,No,0,38,5816,,Bakersfield,California,Champion,High,7,Standard,Low Risk,Champions,13,5,5,3,Not Churned,0.0,N/A
1121-QSIVB,44,77.55,3471.1,One year,Mailed check,DSL,No,0,43,5044,,Bakersfield,California,Loyal,High,6,Standard,Low Risk,Champions,11,4,4,3,Not Churned,0.0,N/A
4396-KLSEH,4,19.85,63,Month-to-month,Electronic check,No,No,0,71,5918,,Bakersfield,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
2824-MYYBN,37,95.25,3314.15,Month-to-month,Electronic check,Fiber optic,No,0,29,2969,,Bakersfield,California,Loyal,Premium,5,High Value,Low Risk,High Risk,12,3,4,5,Not Churned,0.0,N/A
6345-HOVES,34,25.05,852.7,Month-to-month,Bank transfer (automatic),DSL,No,0,29,3800,,Los Osos,California,Mid,Low,1,Standard,Low Risk,Loyal Basics,5,3,1,1,Not Churned,0.0,N/A
8318-LCNBW,35,53.15,1930.9,One year,Credit card (automatic),DSL,No,0,43,5638,,San Luis Obispo,California,Mid,Medium,5,Standard,Low Risk,High Risk,9,3,4,2,Not Churned,0.0,N/A
6469-QJKZW,4,20.15,91.4,Month-to-month,Electronic check,No,No,0,26,2198,,Arroyo Grande,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
0147-ESWWR,39,101.25,3949.15,Month-to-month,Electronic check,Fiber optic,No,0,77,3172,,Atascadero,California,Loyal,Premium,6,High Value,Low Risk,Champions,12,3,4,5,Not Churned,0.0,N/A
1217-VASWC,43,100.55,4304,One year,Bank transfer (automatic),Fiber optic,No,0,65,4499,,Avila Beach,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Not Churned,0.0,N/A
4537-DKTAL,2,45.55,84.4,Month-to-month,Electronic check,DSL,No,0,70,4372,,Darwin,California,New,Medium,2,Standard,Low Risk,New Passives,5,1,2,2,Not Churned,0.0,N/A
6370-ZVHDV,61,25.3,1554.9,Two year,Bank transfer (automatic),No,No,0,71,4501,,Buellton,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,9,5,2,2,Not Churned,0.0,N/A
5915-DGNVC,49,71.8,3472.05,One year,Electronic check,DSL,No,0,79,6193,,Cambria,California,Loyal,High,7,Standard,Low Risk,Champions,12,4,5,3,Not Churned,0.0,N/A
6260-XLACS,4,19.7,117.8,One year,Mailed check,No,No,0,43,5018,,Casmalia,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
3566-CAAYU,64,49.85,3210.35,Two year,Electronic check,DSL,No,0,56,5644,,Cayucos,California,Champion,Medium,5,Standard,Low Risk,Loyal Basics,11,5,4,2,Not Churned,0.0,N/A
4983-CCWMC,3,69.6,207.4,Month-to-month,Mailed check,Fiber optic,No,0,39,5487,,Creston,California,New,High,2,Standard,Low Risk,High Risk,6,1,2,3,Not Churned,0.0,N/A
9103-CXVOK,1,19.75,19.75,Month-to-month,Electronic check,No,No,0,27,3068,,Grover Beach,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
2896-TBNBE,40,80.8,3132.75,One year,Electronic check,Fiber optic,No,0,26,3387,,Guadalupe,California,Loyal,High,4,Standard,Low Risk,High Risk,11,4,3,4,Not Churned,0.0,N/A
2522-WLNSF,34,64.2,2106.3,One year,Bank transfer (automatic),DSL,No,0,34,2225,,Los Olivos,California,Mid,Medium,5,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
3841-CONLJ,1,35.0,35,Month-to-month,Electronic check,DSL,No,0,54,4099,,Morro Bay,California,New,Medium,2,Standard,Low Risk,New Passives,5,1,2,2,Not Churned,0.0,N/A
4475-NVTLU,45,19.2,903.7,Two year,Electronic check,No,No,0,24,3451,,Paso Robles,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
9386-LDCZR,43,90.65,3882.3,One year,Credit card (automatic),Fiber optic,No,0,27,2496,,San Ardo,California,Loyal,Premium,6,High Value,Low Risk,Champions,12,4,4,4,Not Churned,0.0,N/A
9585-KKMFD,41,20.0,879.8,Two year,Mailed check,No,No,0,60,5743,,San Miguel,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
5399-ZIMKF,5,74.65,383.65,Month-to-month,Electronic check,Fiber optic,No,0,34,3319,,San Simeon,California,New,High,3,Standard,Low Risk,High Risk,7,1,3,3,Not Churned,0.0,N/A
0336-KXKFK,72,61.2,4390.25,Two year,Credit card (automatic),DSL,No,0,38,4085,,Santa Margarita,California,Champion,Medium,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
5619-XZZKR,4,19.95,68.2,One year,Mailed check,No,No,0,35,2195,,Santa Maria,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
3948-FVVRP,9,54.8,452.8,Month-to-month,Mailed check,DSL,No,0,73,2848,,Santa Maria,California,New,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Not Churned,0.0,N/A
5327-XOKKY,72,73.45,5329,Two year,Credit card (automatic),DSL,No,0,29,5540,,Santa Maria,California,Champion,High,6,Standard,Low Risk,Champions,12,5,4,3,Not Churned,0.0,N/A
0983-TATYJ,33,51.45,1758.9,One year,Mailed check,DSL,No,0,59,4935,,Santa Ynez,California,Mid,Medium,3,Standard,Low Risk,Loyal Basics,8,3,3,2,Not Churned,0.0,N/A
1813-JYWTO,72,80.45,5737.6,Two year,Bank transfer (automatic),Fiber optic,No,0,62,4202,,Shandon,California,Champion,High,4,Standard,Low Risk,Champions,12,5,3,4,Not Churned,0.0,N/A
6719-OXYBR,15,85.3,1219.85,Month-to-month,Electronic check,Fiber optic,No,0,51,5559,,California City,California,Mid,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
3312-ZWLGF,29,79.3,2414.55,Month-to-month,Electronic check,Fiber optic,No,0,21,3172,,Acton,California,Mid,High,4,Standard,Low Risk,High Risk,10,3,3,4,Not Churned,0.0,N/A
6476-YHMGA,15,76.5,1155.6,Month-to-month,Bank transfer (automatic),DSL,No,0,76,3851,,Benton,California,Mid,High,7,Standard,Low Risk,High Risk,10,2,5,3,Not Churned,0.0,N/A
0795-XCCTE,72,25.4,1809.35,Two year,Bank transfer (automatic),No,No,0,51,6141,,Bishop,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,9,5,2,2,Not Churned,0.0,N/A
0168-XZKBB,19,86.85,1564.4,Month-to-month,Electronic check,Fiber optic,No,0,64,5072,,Boron,California,Mid,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
3785-NRHYR,1,19.65,19.65,Month-to-month,Mailed check,No,No,0,31,3192,,Bridgeport,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
7072-MBHEV,11,78.1,864.85,Month-to-month,Credit card (automatic),Fiber optic,No,0,50,2333,,Edwards,California,New,High,4,Standard,Low Risk,High Risk,8,2,3,3,Not Churned,0.0,N/A
5602-BVFMK,12,19.3,228.75,One year,Mailed check,No,No,0,77,2868,,Independence,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
6297-NOOPG,70,110.5,7752.05,Two year,Electronic check,Fiber optic,No,0,64,5979,,Inyokern,California,Champion,Premium,8,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
8204-TIFGJ,23,20.3,470.6,Month-to-month,Bank transfer (automatic),No,No,0,43,3630,,June Lake,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
8050-DVOJX,49,81.35,4060.9,Two year,Credit card (automatic),DSL,No,0,69,4537,,Keeler,California,Loyal,High,8,Standard,Low Risk,Champions,13,4,5,4,Not Churned,0.0,N/A
8903-XEBGX,2,55.3,108.65,Month-to-month,Electronic check,DSL,No,0,67,4594,,Lancaster,California,New,Medium,3,Standard,Low Risk,High Risk,6,1,3,2,Not Churned,0.0,N/A
8169-SAEJD,69,56.55,3952.65,Two year,Credit card (automatic),DSL,No,0,28,4162,,Lancaster,California,Champion,Medium,5,Standard,Low Risk,Champions,11,5,4,2,Not Churned,0.0,N/A
1089-XZWHH,24,19.7,494.05,Two year,Mailed check,No,No,0,31,3594,,Lee Vining,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
2325-WINES,32,104.05,3416.85,One year,Credit card (automatic),Fiber optic,No,0,60,2335,,Littlerock,California,Mid,Premium,7,High Value,Low Risk,Champions,13,3,5,5,Not Churned,0.0,N/A
6064-ZATLR,27,52.85,1498.65,Two year,Bank transfer (automatic),DSL,No,0,23,2842,,Llano,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Not Churned,0.0,N/A
7824-PANSQ,58,80.65,4807.35,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,33,6043,,Mammoth Lakes,California,Loyal,High,4,Standard,Low Risk,Champions,11,4,3,4,Not Churned,0.0,N/A
9648-BCHKM,18,24.65,471.35,Two year,Credit card (automatic),No,No,0,78,5231,,Palmdale,California,Mid,Low,2,Standard,Low Risk,New Passives,5,2,2,1,Not Churned,0.0,N/A
2888-ADFAO,47,21.3,1041.8,Two year,Bank transfer (automatic),No,No,0,30,2861,,Palmdale,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
8707-HOEDG,70,110.2,7689.8,Two year,Electronic check,Fiber optic,No,0,53,4098,,Palmdale,California,Champion,Premium,8,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
4072-IPYLT,36,51.05,1815,Month-to-month,Credit card (automatic),DSL,No,0,56,2161,,Randsburg,California,Mid,Medium,3,Standard,Low Risk,Loyal Basics,8,3,3,2,Not Churned,0.0,N/A
7167-PCEYD,67,19.8,1311.3,Two year,Mailed check,No,No,0,75,4260,,Ridgecrest,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
4936-YPJNK,10,19.9,199.45,Month-to-month,Mailed check,No,No,0,65,5811,,Rosamond,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
1580-BMCMR,19,87.3,1637.3,Month-to-month,Electronic check,Fiber optic,No,0,70,4447,,Tehachapi,California,Mid,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Not Churned,0.0,N/A
4817-KEQSP,71,19.85,1326.35,Two year,Bank transfer (automatic),No,No,0,54,6342,,Trona,California,Champion,Low,1,Standard,Low Risk,Loyal Basics,7,5,1,1,Not Churned,0.0,N/A
6408-WHTEF,72,89.4,6376.55,Two year,Mailed check,DSL,No,0,52,6044,,Valyermo,California,Champion,Premium,9,High Value,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
9251-AWQGT,48,20.0,935.9,Two year,Mailed check,No,No,0,50,2608,,Palmdale,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
8749-CLJXC,1,20.05,20.05,Month-to-month,Mailed check,No,No,0,79,2067,,Ahwahnee,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
7989-VCQOH,18,83.25,1611.15,Month-to-month,Electronic check,DSL,No,0,43,2065,,Auberry,California,Mid,High,7,Standard,Low Risk,High Risk,11,2,5,4,Not Churned,0.0,N/A
4199-QHJNM,67,102.9,6989.7,Two year,Bank transfer (automatic),Fiber optic,No,0,52,5869,,Bass Lake,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
8882-TLVRW,69,39.1,2779.5,Two year,Mailed check,DSL,No,0,53,5987,,Big Creek,California,Champion,Medium,4,Standard,Low Risk,Loyal Basics,10,5,3,2,Not Churned,0.0,N/A
5135-GRQJV,72,114.5,8331.95,Two year,Mailed check,Fiber optic,No,0,47,6051,,Cantua Creek,California,Champion,Premium,9,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
2384-OVPSA,38,20.2,735.9,Two year,Mailed check,No,No,0,71,4947,,Caruthers,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,5,3,1,1,Not Churned,0.0,N/A
1371-WEPDS,40,55.8,2283.3,One year,Electronic check,DSL,No,0,78,3587,,Chowchilla,California,Loyal,Medium,3,Standard,Low Risk,Loyal Basics,9,4,3,2,Not Churned,0.0,N/A
3580-GICBM,61,24.2,1445.2,Two year,Mailed check,No,No,0,51,6201,,Clovis,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,8,5,2,1,Not Churned,0.0,N/A
9730-DRTMJ,32,72.8,2333.05,One year,Credit card (automatic),DSL,No,0,78,3278,,Coarsegold,California,Mid,High,6,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
4686-UXDML,21,99.85,1992.55,Month-to-month,Credit card (automatic),Fiber optic,No,0,74,2113,,Cutler,California,Mid,Premium,6,Standard,Low Risk,High Risk,12,3,4,5,Not Churned,0.0,N/A
3349-ANQNH,59,99.5,5890,One year,Electronic check,Fiber optic,No,0,50,5513,,Del Rey,California,Loyal,Premium,6,High Value,Low Risk,Champions,14,4,5,5,Not Churned,0.0,N/A
0932-YIXYU,47,20.25,1029.8,Two year,Credit card (automatic),No,No,0,64,5134,,Dos Palos,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
7480-SPLEF,69,26.0,1796.55,Two year,Bank transfer (automatic),No,No,0,22,4933,,Dunlap,California,Champion,Low,2,Standard,Low Risk,Loyal Basics,9,5,2,2,Not Churned,0.0,N/A
7636-XUHWW,2,19.9,33.7,Month-to-month,Credit card (automatic),No,No,0,58,5824,,Firebaugh,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
1431-CYWMH,22,19.05,454.05,Month-to-month,Bank transfer (automatic),No,No,0,30,4312,,Fish Camp,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
5937-EORGB,15,96.5,1392.25,Month-to-month,Electronic check,Fiber optic,No,0,61,2394,,Five Points,California,Mid,Premium,6,Standard,Low Risk,High Risk,12,2,5,5,Not Churned,0.0,N/A
6349-JDHQP,53,19.85,1049.6,Two year,Credit card (automatic),No,No,0,36,6338,,Fowler,California,Loyal,Low,1,Standard,Low Risk,Loyal Basics,6,4,1,1,Not Churned,0.0,N/A
5539-HIVAK,28,25.7,734.6,Month-to-month,Mailed check,No,No,0,80,3136,,Friant,California,Mid,Low,2,Standard,Low Risk,New Passives,7,3,2,2,Not Churned,0.0,N/A
5847-MXBEO,22,20.3,475.1,One year,Mailed check,No,No,0,50,4510,,Helm,California,Mid,Low,1,Standard,Low Risk,New Passives,5,3,1,1,Not Churned,0.0,N/A
4583-PARNH,16,91.55,1540.05,Month-to-month,Electronic check,Fiber optic,No,0,46,4045,,Kerman,California,Mid,Premium,5,Standard,Low Risk,High Risk,10,2,4,4,Not Churned,0.0,N/A
1116-FRYVH,48,39.4,1978.65,Two year,Mailed check,DSL,No,0,26,5701,,Kingsburg,California,Loyal,Medium,4,Standard,Low Risk,Loyal Basics,9,4,3,2,Not Churned,0.0,N/A
1421-HCERK,30,105.7,3181.8,Month-to-month,Bank transfer (automatic),Fiber optic,No,0,54,2455,,Lakeshore,California,Mid,Premium,8,High Value,Low Risk,Champions,13,3,5,5,Not Churned,0.0,N/A
9633-XQABV,3,70.25,229.7,Month-to-month,Electronic check,Fiber optic,No,0,46,2156,,Los Banos,California,New,High,2,Standard,Low Risk,High Risk,6,1,2,3,Not Churned,0.0,N/A
0716-BQNDX,57,93.75,5625.55,Two year,Electronic check,Fiber optic,No,0,75,4276,,Madera,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,5,4,Not Churned,0.0,N/A
1183-CANVH,23,60.0,1347.15,One year,Bank transfer (automatic),DSL,No,0,54,3835,,Mendota,California,Mid,Medium,4,Standard,Low Risk,High Risk,9,3,3,3,Not Churned,0.0,N/A
1972-XMUWV,65,59.8,3808.2,Two year,Credit card (automatic),DSL,No,0,37,6034,,Miramonte,California,Champion,Medium,4,Standard,Low Risk,Loyal Basics,11,5,3,3,Not Churned,0.0,N/A
8679-LZBMD,44,90.65,3974.15,One year,Bank transfer (automatic),Fiber optic,No,0,26,3786,,North Fork,California,Loyal,Premium,4,High Value,Low Risk,High Risk,11,4,3,4,Not Churned,0.0,N/A
3407-JMJQQ,71,109.0,7661.8,Two year,Bank transfer (automatic),Fiber optic,No,0,35,4204,,Oakhurst,California,Champion,Premium,8,High Value,Low Risk,Champions,15,5,5,5,Not Churned,0.0,N/A
6252-DFGTK,37,68.1,2479.25,One year,Credit card (automatic),DSL,No,0,60,2873,,O Neals,California,Loyal,High,6,Standard,Low Risk,Champions,11,3,5,3,Not Churned,0.0,N/A
1539-LNKHM,12,20.4,266.6,Month-to-month,Mailed check,No,No,0,60,4497,,Orange Cove,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Not Churned,0.0,N/A
8645-KOMJQ,69,81.95,5601.4,Two year,Bank transfer (automatic),DSL,No,0,59,6182,,Orosi,California,Champion,High,8,Standard,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
0289-IVARM,35,60.55,1982.6,Month-to-month,Electronic check,DSL,No,0,34,3463,,Parlier,California,Mid,Medium,5,Standard,Low Risk,High Risk,10,3,4,3,Not Churned,0.0,N/A
9761-XUJWD,5,65.6,339.9,Month-to-month,Bank transfer (automatic),DSL,No,0,65,5636,,Fresno,California,New,High,5,Standard,Low Risk,High Risk,8,1,4,3,Not Churned,0.0,N/A
4057-FKCZK,58,82.5,4828.05,Two year,Bank transfer (automatic),Fiber optic,No,0,25,4348,,Prather,California,Loyal,High,4,Standard,Low Risk,Champions,11,4,3,4,Not Churned,0.0,N/A
4291-TPNFG,72,82.3,5980.55,Two year,Bank transfer (automatic),DSL,No,0,76,5219,,Raisin City,California,Champion,High,8,Standard,Low Risk,Champions,14,5,5,4,Not Churned,0.0,N/A
6087-YPWHO,72,68.15,4808.7,Two year,Mailed check,DSL,No,0,34,4613,,Raymond,California,Champion,High,7,Standard,Low Risk,Champions,13,5,5,3,Not Churned,0.0,N/A
3090-QFUVD,1,20.3,20.3,Month-to-month,Credit card (automatic),No,No,0,31,2507,,Reedley,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Not Churned,0.0,N/A
